ProductID,ProductName,ProductBrand,Gender,Price (INR),NumImages,Description,PrimaryColor
10052301,Titan Women Black Analogue Watch 2598SL01,Titan,Women,1276,5,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Solid round metal dialFeatures: Reset TimeStrap style: Black regular, leather strap with a tang closureWater resistance: 30 mWarranty: 2 yearsWarranty provided by brand/manufacturer Comes in a signature Titan case", Black
10055817,Fame Forever by Lifestyle Men Olive Green Slim Fit Self Design Chinos,Fame Forever by Lifestyle,Men,849,7,Olive Green self-design mid-rise trousers has a button closure and zip fly, Green
10052505,Zoop Marvel Unisex Kids Blue Analogue watch C4048PP25,Zoop,Unisex Kids,995,4,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Printed round plastic dialFeatures: Reset TimeStrap style: Blue regular, rubber strap with a tang closureWater resistance: 30 mWarranty: 1 yearWarranty provided by brand/manufacturer Comes in a signature Zoop case",Blue
10051327,Tokyo Talkies Women Yellow Floral Printed Peplum Top,Tokyo Talkies,Women,699,5,"Yellow and White printed woven peplum  top, has a V-neck, long sleeves, and button closure", Yellow
10041745,Forever New Women Black Tapered Fit Solid Formal Trousers,Forever New,Women,3800,5,"Black solid high-rise trousers, hook and bar closure, and 4 pockets", Red
10056445,Fame Forever by Lifestyle Men Green Solid Round Neck T-shirt,Fame Forever by Lifestyle,Men,449,5,"Green and Beige solid T-shirt, has a round neck, and long sleeves", Green
10062273,CHUTPUT Kids White & Olive Green Striped Sweater with Applique Detail,CHUTPUT,Unisex Kids,1125,4,"White, green and orange striped sweater with applique detail, has a round neck, long sleeves, button closures, and straight hemComes with a matching beanie cap", Green
10051517,Kvsfab Women Multicoloured Maxi Dress,Kvsfab,Women,1519,5,"Multicoloured self-design knitted layered maxi dress, has a round neck, sleeveless, concealed zip closure, and asymmetric hem", Red
10054469,Veni Vidi Vici Women Maroon Solid Crop Bardot Top,Veni Vidi Vici,Women,468,5,"Maroon solid knitted crop bardot top, has shoulder straps, and short sleeves", Maroon
10036559,ColorPlus Men Red & Blue Regular Fit Checked Casual Shirt,ColorPlus,Men,944,5,"Red and Blue checked casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",Blue
10042697,Rajnandini Brown Striped Unstitched Dress Material,Rajnandini,Women,598,5,Brown striped unstitched dress materialBrown striped kurta fabricBrown solid bottom fabricBrown printed dupattaDisclaimer: Images are for referral purposes only. The actual product is unstitched., Brown
10036669,ColorPlus Men Beige Regular Fit Solid Regular Trousers,ColorPlus,Men,1169,5,"Beige solid mid-rise trousers, button closure, and 4 pockets", Beige
10054795,Veni Vidi Vici Women Maroon Solid Fit & Flare Dress,Veni Vidi Vici,Women,756,5,"Maroon solid knitted fit and flare dress, has a round neck, short cold-shoulder sleeves", Maroon
10052629,Fastrack Women Grey Analogue Watch 68009PP10,Fastrack,Women,1596,5,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Solid round plastic dialFeatures: Reset TimeStrap style: Grey regular, silicon strap with a tang closureWater resistance: 30 mWarranty: 2 yearsWarranty provided by brand/manufacturerComes in a Fastrack case", Grey
10038731,Mali Fionna Gold-Toned Stone-Studded Cuff Bracelet,Mali Fionna,Women,449,3,Gold-Toned cuff braceletMaterial and stone type: Alloy with artificial stonesClosure: Slip-On, Gold
10052745,Titan Workwear Women White Analogue watch NL2596SL01,Titan,Women,2076,5,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Solid round metal dialFeatures: Reset Time, Date ApertureStrap style: Blue regular, leather strap with a tang closureWater resistance: 50 mWarranty: 2 yearsWarranty provided by brand/manufacturer Comes in a signature Titan case", White
10053909,Respiro Men Brown & Black Comfort Sandals,Respiro,Men,593,5,A pair of brown and black comfort sandalsSynthetic Leather upper with slip-on closureCushioned footbedPatterned synthetic outsoleWarranty: 1 monthWarranty provided by brand/manufacturer, Black
10051997,Sonata Sleek Men Black Analogue watch 7131NL02,Sonata,Men,1999,5,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Solid round metal dialFeatures: Reset Time, Date ApertureStrap style: Brown regular, leather strap with a tang closureWater resistance: 30 mWarranty: 1 yearWarranty provided by brand/manufacturer Comes in a signature Sonata case", Black
10052737,Titan Ceramics Men Black Analogue watch NL90089KD02,Titan,Men,12396,5,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Solid round stainless steel dialFeatures: Chronograph, Reset TimeStrap style: Black bracelet style, stainless steel strap with a butterfly closureWater resistance: 50 mWarranty: 2 yearsWarranty provided by brand/manufacturer Comes in a signature Titan case", Black
10039905,Da Intimo Women White Solid Camisole DI-764-N,Da Intimo,Women,519,5,"White solid camisole, has shoulder straps, criss-cross detailing at the back.", White
10043665,Cherry Crumble Girls Pink Solid Sweater,Cherry Crumble,Girls,857,5,"Pink solid sweater, has a round neck, long sleeves, and straight hem", Pink
10060549,CODE by Lifestyle Men Navy Blue Regular Fit Striped Casual Shirt,CODE by Lifestyle,Men,849,4,"Navy Blue striped casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",Blue
10058537,Roadster Women Blue Skinny Fit Mid-Rise Clean Look Stretchable Jeans,Roadster,Women,1299,7,"Blue medium wash 5-pocket mid-rise jeans, clean look, heavy fade, has a button and zip closure, and waistband with belt loops",Blue
10055975,Fame Forever by Lifestyle Men Black Solid Round Neck T-shirt,Fame Forever by Lifestyle,Men,599,4,"Black solid T-shirt, has a round neck, and short sleeves", Black
10054431,Veni Vidi Vici Women Rust Orange Solid Fitted Crop Top,Veni Vidi Vici,Women,468,5,"Rust orange solid knitted fitted crop top with tie-up detail, has shoulder straps", Orange
10053159,Killer Men Black Printed Sweatshirt,Killer,Men,1999,6,"Black Printed Sweatshirt, has a round neck, long sleeves", Black
10060299,CODE by Lifestyle Men Blue Slim Fit Printed Formal Shirt,CODE by Lifestyle,Men,749,4,"Blue printed formal shirt, has a cutaway collar, long sleeves, button placket, curved hem, and 1 patch pocket",Blue
10052701,Titan Workwear Women White Analogue watch NL2588KM01,Titan,Women,3836,4,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Solid round metal dialFeatures: Reset Time, CalendarStrap style: Silver-Toned regular, stainless steel strap with a foldover closureWater resistance: 50 mWarranty: 2 yearsWarranty provided by brand/manufacturer Comes in a signature Titan case", White
10052085,Sonata Blush Women Pink Analogue watch 8123WM01,Sonata,Women,2299,4,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Solid round metal dialFeatures: Reset TimeStrap style: Rose Gold-Toned bracelet style, stainless steel strap with a foldover closureWater resistance: 30 mWarranty: 1 yearWarranty provided by brand/manufacturer Comes in a signature Sonata case", Pink
10052625,Fastrack Fundamentals Women Blue Analogue watch NL68008SM03,Fastrack,Women,1080,5,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Solid round metal dialFeatures: Reset TimeStrap style: Silver-Toned regular, stainless steel strap with a foldover closureWater resistance: 30 mWarranty: 2 yearsWarranty provided by brand/manufacturer Comes in a signature Fastrack case",Blue
10063545,Red Tape Men Black Leather Formal Derbys,Red Tape,Men,1049,5,"A pair of black round-toed formal derbys, has central lace-upsLeather upper, has a textured detailCushioned footbedTextured PVC outsole, has a stacked heelWarranty: 3 months against manufacturing defectsWarranty provided by brand/manufacturer", Red
10056457,Fame Forever by Lifestyle Men Mustard Yellow Printed Round Neck T-shirt,Fame Forever by Lifestyle,Men,299,5,"Mustard yellow printed T-shirt, has a round neck, and short sleeves", Yellow
10048255,Elizabeth Arden New York Beautiful Color Bold Extreme Pink Liquid Lipstick 01,Elizabeth Arden,Women,2040,2,"Shade nameExtreme Pink 01What it isCreamy, high impact liquid lipstickWhat it doesThis creamy, high impact lip color provides the coverage and intensity of a lipstick with the shine of a glossUsing the unique flocked tip applicator, push the lever of the click pen up to release just the right amount of productLips are saturated with intense color while rich emollients leave them feeling luxuriously moisturised and comfortableLong-lasting color that doesn't feather or bleedIngredientsEmollient ester and glycerinePigmetsResinFilmogen polymers", Pink
10040837,Besiva Women Pink Printed Round Neck T-shirt,Besiva,Women,629,5,"Pink printed T-shirt, has a round neck, and short sleeves", Pink
10053683,Alcis Men Black Solid Training Slim Fit Track Pants,Alcis,Men,999,5,"Black solid track pants, has an elasticated waistband with drawstring closure, three pocketsEngineered with Rapid Dry technology", Black
10054577,Veni Vidi Vici Women Black Solid Fitted Crop Top,Veni Vidi Vici,Women,468,5,"Black solid knitted fitted crop top with cut-out detail, has a boat neck, long sleeves, and adjustable waist tie-up on the front", Black
10054583,Veni Vidi Vici Women Sea Green Solid Bardot Crop Top,Veni Vidi Vici,Women,516,5,"Sea green solid knitted bardot crop top with knot detail, has shoulder straps, and long sleeves", Green
10052725,Titan Men Black Analogue Watch 90104KM04,Titan,Men,7596,5,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Solid round stainless steel dialFeatures: Chronograph, Multi Function, Reset TimeStrap style: Silver-Toned bracelet style, stainless steel strap with a foldover closureWater resistance: 100 mWarranty: 2 yearsWarranty provided by brand/manufacturer Comes in a signature Titan case", Black
10046861,Roadster Men Blue Skinny Fit Mid-Rise Clean Look Acid Wash Stretchable Jeans,Roadster,Men,1299,7,"Blue medium acid wash 5-pocket mid-rise jeans, clean look, heavy fade, has a button and zip closure, and waistband with belt loops",Blue
10039963,berrytree Unisex Navy Blue Solid Polo Collar Slim Fit Sustainable T-shirt,berrytree,Unisex Kids,499,6,"Navy blue solid Sustainable T-shirt, has a polo collar, and long sleeves",Blue
10051541,DODO & MOA Women Red Solid Basic Jumpsuit,DODO & MOA,Women,976,5,"Red solid basic jumpsuit, has a round neck, sleeveless", Red
10038943,Sergio Tacchini Men Blue Sneakers,Sergio Tacchini,Men,3999,5,"A pair of round-toe blue sneakers, has regular styling, lace-up detailCanvas upperCushioned footbedTextured and patterned outsoleWarranty: 1 monthWarranty provided by brand/manufacturer",Blue
10036633,ColorPlus Men Maroon & Blue Regular Fit Checked Casual Shirt,ColorPlus,Men,874,5,"Maroon and Blue checked casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",Blue
10052245,Titan Men Blue Analogue Watch 90099SL01,Titan,Men,9995,4,"Display: AnalogueMovement: ElectronicPower source: BatteryDial style: Solid round stainless steel dialFeatures: Reset TimeStrap style: Blue regular, leather strap with a tang closureWater resistance: 50 mWarranty: 2 yearsWarranty provided by brand/manufacturer Comes in a signature Titan case",Blue
10040599,Besiva Women Pink Solid Regular Fit Hot Pants,Besiva,Women,599,5,"Pink solid mid-rise hot pants, has a drawstring closure", Pink
10051031,Soumya White & Red Single Long Door Curtain,Soumya,Unisex,1263,4,Set content: Single Long Door curtainColour: White and RedPattern: Ethnic MotifsLight blocking: RegularFitting: EyeletLining: No, Red
10052055,Fastrack Men Grey Textured Analogue Watch 3124SL06,Fastrack,Men,1960,5,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Textured round metal dialFeatures: Reset TimeStrap style: Brown regular, leather strap with a tang closureWater resistance: 50 mWarranty: 2 yearsWarranty provided by brand/manufacturer Comes in a signature Fastrack case", Red
1003781,Aurelia Red Kurta,AURELIA,Women,399,4,"Red kurta with embroidered and printed detailing, has a round neck with a split V-neckline, three-quarter sleeves, button detail on the front, side slits, and a curved hem", Red
10052723,Titan Women White Analogue Watch 2480SM09,Titan,Women,2956,5,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Solid round stainless steel dialFeatures: Reset TimeStrap style: Silver-Toned bracelet style, stainless steel strap with a foldover closureWater resistance: 50 mWarranty: 2 yearsWarranty provided by brand/manufacturerComes in a Titan case", White
10052079,Sonata Reloaded Men Blue Analogue watch 77031SL01,Sonata,Men,1575,5,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Solid round metal dialFeatures: Reset Time, CalendarStrap style: Brown regular, leather strap with a tang closureWater resistance: 30 mWarranty: 1 yearWarranty provided by brand/manufacturer Comes in a signature Sonata case",Blue
10056541,Fame Forever by Lifestyle Men Blue Slim Fit Solid Regular Trousers,Fame Forever by Lifestyle,Men,909,5,"Blue solid mid-rise trousers has button closure, four pockets",Blue
10046897,Roadster Men Blue Slim Fit Mid-Rise Clean Look Stretchable Jeans,Roadster,Men,899,7,"Blue medium wash 5-pocket mid-rise jeans, clean look, no fade, has a button and zip closure, and waistband with belt loops",Blue
10056033,Fame Forever by Lifestyle Men & White Black Printed Round Neck T-shirt,Fame Forever by Lifestyle,Men,349,5,"Black & white printed T-shirt, has a round neck, and short sleeves", Black
10051319,Tokyo Talkies Women Green Solid Peplum Top,Tokyo Talkies,Women,449,5,"Green solid woven peplum top, has a round neck, three-quarter sleeves, and button closure. has lace insert detail", Green
10052565,Fastrack Women Black & Blue Analogue Watch 6168NM01,Fastrack,Women,2396,5,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Printed round metal dialFeatures: Reset Time, Date ApertureStrap style: Black bracelet style, stainless steel strap with a foldover closureWater resistance: 30 mWarranty: 2 yearsWarranty provided by brand/manufacturer Comes in a signature Fastrack case",Blue
10063643,Metro Women Brown Printed Heels,Metro,Women,1490,5,"A pair of brown open toe heels, has regular styling, backstrap detailSynthetic upperCushioned footbedTextured and patterned outsole, has a wedge heelWarranty: 1 monthWarranty provided by brand/manufacturer", Brown
10036641,ColorPlus Men Blue & Grey Tailored Fit Printed Casual Shirt,ColorPlus,Men,1214,5,"Blue and Grey printed casual shirt, has a spread collar, short sleeves, button placket, curved hem, and 1 patch pocket",Blue
10054811,Veni Vidi Vici Women Blue Bodycon Dress,Veni Vidi Vici,Women,792,5,"Blue solid knitted bodycon dress with ruffles and overlapping detail, has a V-neck, short sleeves, and straight hem",Blue
10056529,Fame Forever by Lifestyle Men Blue & White Slim Fit Checked Casual Shirt,Fame Forever by Lifestyle,Men,649,4,"Blue and White checked casual shirt, has a spread collar, long sleeves, button placket, straight hem, and 1 patch pocket",Blue
10051001,Soumya White & Blue Single Long Door Curtain,Soumya,Unisex,1077,4,Set content: Single Long Door curtainColour: White and BluePattern: Floral Light blocking: RegularFitting: EyeletLining: No,Blue
10052153,Titan Women Grey Analogue Watch 2570SM07,Titan,Women,3196,5,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Solid round stainless steel dialFeatures: Reset Time, Date ApertureStrap style: Silver-Toned bracelet style, stainless steel strap with a foldover closureWater resistance: 50 mWarranty: 2 yearsWarranty provided by brand/manufacturer Comes in a signature Titan case", Grey
10052385,Zoop Unisex Kids Black Analogue Watch 16005PP01,Zoop,Unisex Kids,895,5,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Solid round plastic dialFeatures: Reset TimeStrap style: Black regular, rubber strap with a tang closureWater resistance: 30 mWarranty: 1 yearWarranty provided by brand/manufacturer Comes in a signature Zoop case", Black
10051479,Calvin Klein Unisex Red Cabin Trolley Bag,Calvin Klein,Unisex,9090,6,"Red cabin trolley bag secured with a TSA lockOne padded handle on the top and one on the side, has a trolley with a retractable handle on the top and four corner mounted 360-degree wheelsOne main zip compartment with a zip lining, has a zip pocket on the flap2 external zip pocket on the frontZipper detail to adjust the depthWarranty: 10 yearsWarranty provided by the brand owner/manufacturer", Red
10044459,TIMESMITH Women Brown Analogue Watch TSC-050,TIMESMITH,Women,499,5,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Embellished round stainless steel dialFeatures: Multi FunctionStrap style: Rose Gold-Toned bracelet style, stainless steel strap with a button closureWater resistance: Water ResistantWarranty: 1 yearWarranty provided by brand/manufacturer Comes in a signature TIMESMITH case", Brown
10063703,Metro Women Black Solid Leather Heels,Metro,Women,1990,5,"A pair of black open toe sandals, has regular styling, open back detailLeather upperCushioned footbedTextured and patterned outsole, has a wedge heelWarranty: 1 monthWarranty provided by brand/manufacturer", Black
1005061,Arrow Sport Navy Woollen Sweater,Arrow Sport,Men,1119,4,"Navy blue sweater, has a V-neck, long sleeves", Navy
10052331,Fastrack Men Orange Leather Analogue and Digital Watch 38034SL01,Fastrack,Men,2796,5,"Display: Analogue and DigitalMovement: QuartzPower source: BatteryDial style: Solid round metal dialFeatures: Reset Time, Date ApertureStrap style: Orange regular, leather strap with a tang closureWater resistance: 50 mWarranty: 2 yearsWarranty provided by brand/manufacturer Comes in a signature Fastrack case", Orange
10038925,Kraus Jeans Women Black Skinny Fit High-Rise Clean Look Cropped Jeans K4050,Kraus Jeans,Women,1695,7,"Black dark wash 5-pocket high-rise jeans, clean look, no fade, has a button and zip closure, and waistband with belt loops", Black
10052015,Titan Men Black Analogue Watch 1802NL01,Titan,Men,2396,5,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Solid round stainless steel dialFeatures: Reset TimeStrap style: Brown regular, leather strap with a tang closureWater resistance: 50 mWarranty: 2 yearsWarranty provided by brand/manufacturerComes in a Titan case", Black
10038933,Kraus Jeans Women Black Skinny Fit Mid-Rise Clean Look Cropped Jeans K4050,Kraus Jeans,Women,1595,7,"Black dark wash 5-pocket mid-rise cropped jeans, clean look, no fade, has a button and zip closure, and waistband with belt loops", Black
10060073,CODE by Lifestyle Men Yellow & White Regular Fit Checked Casual Shirt,CODE by Lifestyle,Men,849,5,"Yellow and White checked casual shirt, has a spread collar, long sleeves, snap button placket, curved hem, and 1 patch pocket", Yellow
10046853,Roadster Men Black Slim Fit Mid-Rise Clean Look Stretchable Jeans,Roadster,Men,1299,7,"Black dark wash 5-pocket mid-rise jeans, clean look, heavy fade, has a button and zip closure, and waistband with belt loops", Black
10051217,Soumya Rust Orange Solid Single Door Curtain,Soumya,Unisex,712,4,Set content: Single Door curtainColour: Rust OrangePattern: Solid DoorLight blocking: RegularFitting: EyeletLining: No, Orange
10052335,Sonata Reloaded Men White Analogue watch 7924SL12,Sonata,Men,1325,5,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Solid round metal dialFeatures: Reset Time, Date ApertureStrap style: Black regular, leather strap with a tang closureWater resistance: 30 mWarranty: 1 yearWarranty provided by brand/manufacturer Comes in a signature Sonata case", White
10052699,Fastrack Men White & Black Analogue Watch 3170KL01,Fastrack,Men,2556,5,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Printed round metal dialFeatures: Reset TimeStrap style: Black regular, leather strap with a tang closureWater resistance: 50 mWarranty: 2 yearsWarranty provided by brand/manufacturer Comes in a signature Fastrack case", Black
10052623,Sonata Women Pink Dial & Rose Gold Toned Cuff Straps Analogue Watch NL8114WM01,Sonata,Women,1999,7,"Pack Contains: single watchDisplay: analogueMovement: quartzPower Source: batteryDial style: pink solid asymmetric metal dialFeatures: reset time,Strap Style: rose gold toned, cuff, metal, has interlock closureWater resistance: 30 mComes in a signature Sonata caseWarranty: 1 yearWarranty provided by brand/ manufacturer", Pink
10053873,Miss Chase Women Black Slim Fit High-Rise Clean Look Jeans,Miss Chase,Women,879,5,"Black dark wash 5-pocket high-rise jeans, clean look, no fade, has a button and zip closure, and waistband with belt loops", Black
10053729,Cottinfab Women Black Solid Playsuit,Cottinfab,Women,664,5,"Black solid playsuit, has a round neck, three-quarter cold-shoulder sleeves with slit, two pockets, waist drawstring, concealed zip closure", Black
10053963,Saadgi Women Blue Solid Salwar,Saadgi,Women,598,5,"Blue solid mid-rise salwar with pleated detail, has a waistband with a drawstring closure",Blue
10058401,Roadster Women Blue Skinny Fit Mid-Rise Clean Look Jeans,Roadster,Women,569,7,"Blue medium wash 5-pocket mid-rise jeans, clean look, light fade, has a button and zip closure, and waistband with belt loops",Blue
10050917,Soumya Beige Single Door Curtain,Soumya,Unisex,944,4,Set content: Single Door curtainColour: BeigePattern: Self Design DoorLight blocking: RegularFitting: EyeletLining: No, Beige
10036717,ColorPlus Men Yellow Tailored Fit Checked Casual Shirt,ColorPlus,Men,959,5,"Yellow checked casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket", Red
10038613,Parx Men Black Solid Padded Jacket,Parx,Men,1839,5,"Black solid paded jacket, has a mock collar, 2 pockets, zip closure, long sleeves, straight hem", Black
10052601,Titan Women Blue Analogue Watch,Titan,Women,4396,5,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Solid round metal dialFeatures: Reset Time, Reset TimeStrap style: Rose Gold-Toned bracelet style, metal strap with a foldover closureWater resistance: 30 mWarranty: 2 yearsWarranty provided by brand/manufacturer Comes in a signature Titan case",Blue
10051243,Vishudh Peach-Coloured & Grey Striped Tunic,Vishudh,Women,601,5,"Peach-Coloured and Grey printed Tunic, has a shirt collar, three-quarter sleeves, and button closure", Red
10058289,Roadster Women Blue Skinny Fit High-Rise Clean Look Stretchable Jeans,Roadster,Women,664,7,"Blue light wash 5-pocket High-Rise jeans, clean look, light fade, has a button and zip closure, and waistband with belt loops",Blue
10048365,Mitera Maroon & Pink Poly Georgette Solid Saree,Mitera,Women,1349,5,"Maroon and Pink   solid saree and has an embroidered border Blouse PieceThe model is wearing a blouse from our stylist's collection, see the image for a mock-up of what the actual blouse would look like", Pink
10058469,Roadster Women Blue Skinny Fit High-Rise Low Distress Stretchable Jeans,Roadster,Women,569,7,"Blue light wash 5-pocket High-Rise jeans, low distress, light fade, has a button and zip closure, and waistband with belt loops",Blue
10052501,Titan Karishma Gents Men Black Analogue watch NL1775YL01,Titan,Men,1996,5,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Printed round metal dialFeatures: Reset TimeStrap style: Brown regular, leather strap with a tang closureWater resistance: 30 mWarranty: 2 yearsWarranty provided by brand/manufacturer Comes in a signature Titan case", Black
10051265,Vishudh Beige Checked Tunic,Vishudh,Women,601,5,"Beige checked Tunic, has a shirt collar, and three-quarter sleeves", Beige
10037147,Shaily Red & Black Cotton Blend Printed Saree,Shaily,Women,985,5,"Design Detail:Red and Black   printed saree and has an embellished border Blouse PieceThe model is wearing a blouse from our stylists collection, see the image for a mock-up of what the actual blouse would look like", Red
10052537,Fastrack Loopholes Men Black Analogue watch NL3168NM01,Fastrack,Men,2396,5,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Textured round metal dialFeatures: Reset TimeStrap style: Black bracelet style, stainless steel strap with a foldover closureWater resistance: 50 mWarranty: 2 yearsWarranty provided by brand/manufacturer Comes in a signature Fastrack case", Black
1005137,Arrow Sport Green Woollen Cardigan,Arrow Sport,Men,1154,4,"Green, navy blue and grey cardigan, has a V-neck, a full button placket, long sleeves, a ribbed hemline", Green
10052207,Titan Modern Unisex Blue Analogue watch NL9400194201SM01,Titan,Unisex,10796,5,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Embellished square stainless steel dialFeatures: Reset Time, Date ApertureStrap style: Silver-Toned bracelet style, stainless steel strap with a foldover closureWater resistance: 50 mWarranty: 2 yearsWarranty provided by brand/manufacturer Comes in a signature Titan case",Blue
10052169,Titan Octane Men Black Analogue watch NL90104KM02,Titan,Men,6396,5,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Solid round stainless steel dialFeatures: ChronographStrap style: Silver-Toned bracelet style, stainless steel strap with a foldover closureWater resistance: 100 mWarranty: 2 yearsWarranty provided by brand/manufacturer Comes in a signature Titan case", Black
10038519,Levis Men Blue 511 Slim Fit Mid-Rise Clean Look Stretchable Jeans,Levis,Men,2999,7,"Blue dark wash 5-pocket mid-rise jeans, clean look, no fade, has a button and zip closure, and waistband with belt loops",Blue
10054443,Veni Vidi Vici Women Mustard Yellow Solid Fitted Top,Veni Vidi Vici,Women,516,5,"Mustard yellow solid knitted fitted top with cut-out detail, has a high neck, sleeveless, and concealed zip closure", Yellow
10039429,Marks & Spencer Women White Linen Regular Fit Solid Casual Shirt,Marks & Spencer,Women,1399,4,"White solid casual shirt, has a spread collar, sleeveless, button placket, straight hem, and 2 flap pockets", White
10038875,WITH Men Charcoal Slim Fit Solid Casual Shirt,WITH,Men,624,5,"Charcoal solid casual shirt, has a mandarin collar, long sleeves, concealed button placket, and curved hem", Charcoal
10039379,Marks & Spencer Women Blue Solid Shirt Dress,Marks & Spencer,Women,1199,5,"Blue solid woven shirt dress, has a shirt collar, short sleeves, half button closure, two flap pockets, flared hem, side slitsComes with a belt",Blue
10053577,Lee Cooper Men Navy Blue Regular Fit Solid Casual Shirt,Lee Cooper,Men,1799,5,"Navy blue solid casual shirt, has a mandarin collar, long sleeves, button placket, and curved hem",Blue
10036433,ColorPlus Men Blue & White Regular Fit Checked Casual Shirt,ColorPlus,Men,2699,5,"Blue and White checked casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",Blue
10038969,Kraus Jeans Women Blue Washed Denim Jacket,Kraus Jeans,Women,3499,5,"Blue washed denim jacket, has a spread collar, button closure, long sleeves, straight hem, two pockets",Blue
10054037,Park Avenue Men Grey Bandhgala Slim Fit Suit,Park Avenue,Men,3849,5,"This suit contains a Bandhgala blazer and a pair of trousersGrey Bandhgala blazer, has a Mandarin collar, full button placket, long sleeves, padded shoulders, one welt pocket, two flap pockets, attached lining, and a vented back hemA pair of grey formal trousers, has a waistband with belt loops, a button and zip fly closure, four pockets", Grey
10052151,Titan Workwear Women Gold Analogue watch NL2588KM03,Titan,Women,3836,4,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Solid round metal dialFeatures: Reset Time, Multi FunctionStrap style: Silver-Toned regular, stainless steel strap with a foldover closureWater resistance: 50 mWarranty: 2 yearsWarranty provided by brand/manufacturer Comes in a signature Titan case", Gold
10052201,Titan Women Blue Analogue Watch 2606SM01,Titan,Women,4556,5,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Solid round metal dialFeatures: Reset Time, Date ApertureStrap style: Silver-Toned bracelet style, metal strap with a foldover closureWater resistance: 30 mWarranty: 2 yearsWarranty provided by brand/manufacturer Comes in a signature Titan case",Blue
10052421,Sonata Men Black Bracelet Style Straps Analogue Watch 7134YM02,Sonata,Men,2049,6,"Pack Contains: single watchDisplay: analogueMovement: quartzPower Source: batteryDial style: black textured round stainless steel dialFeatures: reset timeStrap Style: gold toned, bracelet style, stainless steel strap with a foldover closureWater resistance: 30 mComes in a signature Sonata caseWarranty: 1 yearWarranty provided by brand/manufacturer", Black
10050963,Soumya Rust Red Single Long Door Curtain,Soumya,Unisex,1310,5,Set content: Single Long Door curtainsColour: Rust RedPattern: Solid Long DoorLight blocking: RegularFitting: EyeletLining: Yes, Red
10053777,Cottinfab Women Mustard Yellow Solid Playsuit,Cottinfab,Women,647,5,"Mustard yellow solid playsuit, has a shirt collar, three-quarter sleeves, two pockets, button closures, waist tie-up", Yellow
10052167,Fastrack Women Magenta Textured Analogue Watch 6167NM01,Fastrack,Women,2396,9,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Textured rectangular stainless steel dialFeatures: Reset Time, Date ApertureStrap style: Black bracelet style, stainless steel strap with a foldover and butterfly closureWater resistance: 30 mGuarantee: 2 yearsGuarantee provided by brand/manufacturerComes in a signature Fastrack case", Red
10036349,ColorPlus Men Blue Regular Fit Printed Casual Shirt,ColorPlus,Men,1119,5,"Blue printed casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",Blue
10051935,Fastrack Women Purple Analogue Watch 6169SL01,Fastrack,Women,1640,5,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Solid round metal dialFeatures: Reset TimeStrap style: Purple regular, leather strap with a tang closureWater resistance: 30 mWarranty: 2 yearsWarranty provided by brand/manufacturer Comes in a signature Fastrack case", Purple
10051929,Titan Neo Bandhan Unisex White Analogue watch 17332570KM01,Titan,Unisex,9196,5,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Solid round metal dialFeatures: Chronograph, CalendarStrap style: Silver-Toned regular, stainless steel strap with a foldover closureWater resistance: 50 mWarranty: 2 yearsWarranty provided by brand/manufacturer Comes in a signature Titan case", White
